Time,X(CH1),
Second,Volt,
2.5020302e-03,4.40000e-01,
2.5040302e-03,4.40000e-01,
2.5060303e-03,4.60000e-01,
2.5080303e-03,4.20000e-01,
2.5100303e-03,4.40000e-01,
2.5120303e-03,4.40000e-01,
2.5140303e-03,4.40000e-01,
2.5160303e-03,4.40000e-01,
2.5180303e-03,4.40000e-01,
2.5200304e-03,4.40000e-01,
2.5220304e-03,4.60000e-01,
2.5240304e-03,4.60000e-01,
2.5260304e-03,4.40000e-01,
2.5280304e-03,4.40000e-01,
2.5300304e-03,4.40000e-01,
2.5320305e-03,4.40000e-01,
2.5340305e-03,4.60000e-01,
2.5360305e-03,4.60000e-01,
2.5380305e-03,4.40000e-01,
2.5400305e-03,4.40000e-01,
2.5420305e-03,4.40000e-01,
2.5440305e-03,4.60000e-01,
2.5460306e-03,4.40000e-01,
2.5480306e-03,4.60000e-01,
2.5500306e-03,4.40000e-01,
2.5520306e-03,4.20000e-01,
2.5540306e-03,4.40000e-01,
2.5560306e-03,4.40000e-01,
2.5580307e-03,4.40000e-01,
2.5600307e-03,4.60000e-01,
2.5620307e-03,4.60000e-01,
2.5640307e-03,4.40000e-01,
2.5660307e-03,4.40000e-01,
2.5680307e-03,4.40000e-01,
2.5700307e-03,4.40000e-01,
2.5720308e-03,4.40000e-01,
2.5740308e-03,4.40000e-01,
2.5760308e-03,4.60000e-01,
2.5780308e-03,4.40000e-01,
2.5800308e-03,4.60000e-01,
2.5820308e-03,4.40000e-01,
2.5840309e-03,4.60000e-01,
2.5860309e-03,4.60000e-01,
2.5880309e-03,4.60000e-01,
2.5900309e-03,4.40000e-01,
2.5920309e-03,4.60000e-01,
2.5940309e-03,4.40000e-01,
2.5960309e-03,4.40000e-01,
2.5980310e-03,4.60000e-01,
2.6000310e-03,4.40000e-01,
2.6020310e-03,4.40000e-01,
2.6040310e-03,4.60000e-01,
2.6060310e-03,4.40000e-01,
2.6080310e-03,4.40000e-01,
2.6100310e-03,4.60000e-01,
2.6120311e-03,4.40000e-01,
2.6140311e-03,4.40000e-01,
2.6160311e-03,4.40000e-01,
2.6180311e-03,4.60000e-01,
2.6200311e-03,4.60000e-01,
2.6220311e-03,4.40000e-01,
2.6240312e-03,4.60000e-01,
2.6260312e-03,4.40000e-01,
2.6280312e-03,4.40000e-01,
2.6300312e-03,4.40000e-01,
2.6320312e-03,4.40000e-01,
2.6340312e-03,4.60000e-01,
2.6360312e-03,4.40000e-01,
2.6380313e-03,4.60000e-01,
2.6400313e-03,4.40000e-01,
2.6420313e-03,4.40000e-01,
2.6440313e-03,4.60000e-01,
2.6460313e-03,4.40000e-01,
2.6480313e-03,4.40000e-01,
2.6500314e-03,4.40000e-01,
2.6520314e-03,4.40000e-01,
2.6540314e-03,4.20000e-01,
2.6560314e-03,4.40000e-01,
2.6580314e-03,4.40000e-01,
2.6600314e-03,4.40000e-01,
2.6620314e-03,4.40000e-01,
2.6640315e-03,4.40000e-01,
2.6660315e-03,4.40000e-01,
2.6680315e-03,4.40000e-01,
2.6700315e-03,4.40000e-01,
2.6720315e-03,4.60000e-01,
2.6740315e-03,4.60000e-01,
2.6760316e-03,4.60000e-01,
2.6780316e-03,4.40000e-01,
2.6800316e-03,4.60000e-01,
2.6820316e-03,4.40000e-01,
2.6840316e-03,4.60000e-01,
2.6860316e-03,4.40000e-01,
2.6880316e-03,4.40000e-01,
2.6900317e-03,4.40000e-01,
2.6920317e-03,4.40000e-01,
2.6940317e-03,4.20000e-01,
2.6960317e-03,4.40000e-01,
2.6980317e-03,4.40000e-01,
2.7000317e-03,4.40000e-01,
2.7020318e-03,4.40000e-01,
2.7040318e-03,4.60000e-01,
2.7060318e-03,4.60000e-01,
2.7080318e-03,4.40000e-01,
2.7100318e-03,4.40000e-01,
2.7120318e-03,4.40000e-01,
2.7140318e-03,4.40000e-01,
2.7160319e-03,4.40000e-01,
2.7180319e-03,4.40000e-01,
2.7200319e-03,4.40000e-01,
2.7220319e-03,4.40000e-01,
2.7240319e-03,4.60000e-01,
2.7260319e-03,4.40000e-01,
2.7280319e-03,4.40000e-01,
2.7300320e-03,4.60000e-01,
2.7320320e-03,4.40000e-01,
2.7340320e-03,4.40000e-01,
2.7360320e-03,4.60000e-01,
2.7380320e-03,4.40000e-01,
2.7400320e-03,4.40000e-01,
2.7420321e-03,4.40000e-01,
2.7440321e-03,4.40000e-01,
2.7460321e-03,4.60000e-01,
2.7480321e-03,4.40000e-01,
2.7500321e-03,4.60000e-01,
2.7520321e-03,4.20000e-01,
2.7540321e-03,4.60000e-01,
2.7560322e-03,4.60000e-01,
2.7580322e-03,4.40000e-01,
2.7600322e-03,4.40000e-01,
2.7620322e-03,4.60000e-01,
2.7640322e-03,4.60000e-01,
2.7660322e-03,4.40000e-01,
2.7680323e-03,4.40000e-01,
2.7700323e-03,4.60000e-01,
2.7720323e-03,4.40000e-01,
2.7740323e-03,4.40000e-01,
2.7760323e-03,4.40000e-01,
2.7780323e-03,4.40000e-01,
2.7800323e-03,4.40000e-01,
2.7820324e-03,4.60000e-01,
2.7840324e-03,4.40000e-01,
2.7860324e-03,4.60000e-01,
2.7880324e-03,4.40000e-01,
2.7900324e-03,4.40000e-01,
2.7920324e-03,4.40000e-01,
2.7940325e-03,4.40000e-01,
2.7960325e-03,4.40000e-01,
2.7980325e-03,4.40000e-01,
2.8000325e-03,4.60000e-01,
2.8020325e-03,4.60000e-01,
2.8040325e-03,4.40000e-01,
2.8060325e-03,4.40000e-01,
2.8080326e-03,4.60000e-01,
2.8100326e-03,4.40000e-01,
2.8120326e-03,4.60000e-01,
2.8140326e-03,4.60000e-01,
2.8160326e-03,4.40000e-01,
2.8180326e-03,4.40000e-01,
2.8200326e-03,4.40000e-01,
2.8220327e-03,4.40000e-01,
2.8240327e-03,4.40000e-01,
2.8260327e-03,4.40000e-01,
2.8280327e-03,4.40000e-01,
2.8300327e-03,4.40000e-01,
2.8320327e-03,4.40000e-01,
2.8340328e-03,4.40000e-01,
2.8360328e-03,4.40000e-01,
2.8380328e-03,4.40000e-01,
2.8400328e-03,4.40000e-01,
2.8420328e-03,4.40000e-01,
2.8440328e-03,4.40000e-01,
2.8460328e-03,4.40000e-01,
2.8480329e-03,4.60000e-01,
2.8500329e-03,4.60000e-01,
2.8520329e-03,4.40000e-01,
2.8540329e-03,4.20000e-01,
2.8560329e-03,4.60000e-01,
2.8580329e-03,4.60000e-01,
2.8600330e-03,4.40000e-01,
2.8620330e-03,4.60000e-01,
2.8640330e-03,4.40000e-01,
2.8660330e-03,4.40000e-01,
2.8680330e-03,4.40000e-01,
2.8700330e-03,4.40000e-01,
2.8720330e-03,4.40000e-01,
2.8740331e-03,4.60000e-01,
2.8760331e-03,4.40000e-01,
2.8780331e-03,4.60000e-01,
2.8800331e-03,4.60000e-01,
2.8820331e-03,4.60000e-01,
2.8840331e-03,4.60000e-01,
2.8860332e-03,4.40000e-01,
2.8880332e-03,4.20000e-01,
2.8900332e-03,4.40000e-01,
2.8920332e-03,4.40000e-01,
2.8940332e-03,4.60000e-01,
2.8960332e-03,4.60000e-01,
2.8980332e-03,4.60000e-01,
2.9000333e-03,4.40000e-01,
2.9020333e-03,4.40000e-01,
2.9040333e-03,4.60000e-01,
2.9060333e-03,4.60000e-01,
2.9080333e-03,4.40000e-01,
2.9100333e-03,4.60000e-01,
2.9120333e-03,4.40000e-01,
2.9140334e-03,4.40000e-01,
2.9160334e-03,4.60000e-01,
2.9180334e-03,4.60000e-01,
2.9200334e-03,4.40000e-01,
2.9220334e-03,4.60000e-01,
2.9240334e-03,4.60000e-01,
2.9260335e-03,4.40000e-01,
2.9280335e-03,4.60000e-01,
2.9300335e-03,4.40000e-01,
2.9320335e-03,4.60000e-01,
2.9340335e-03,4.40000e-01,
2.9360335e-03,4.40000e-01,
2.9380335e-03,4.60000e-01,
2.9400336e-03,4.40000e-01,
2.9420336e-03,4.40000e-01,
2.9440336e-03,4.60000e-01,
2.9460336e-03,4.40000e-01,
2.9480336e-03,4.40000e-01,
2.9500336e-03,4.40000e-01,
2.9520337e-03,4.40000e-01,
2.9540337e-03,4.40000e-01,
2.9560337e-03,4.40000e-01,
2.9580337e-03,4.60000e-01,
2.9600337e-03,4.40000e-01,
2.9620337e-03,4.40000e-01,
2.9640337e-03,4.40000e-01,
2.9660338e-03,4.40000e-01,
2.9680338e-03,4.40000e-01,
2.9700338e-03,4.60000e-01,
2.9720338e-03,4.40000e-01,
2.9740338e-03,4.60000e-01,
2.9760338e-03,4.60000e-01,
2.9780339e-03,4.40000e-01,
2.9800339e-03,4.60000e-01,
2.9820339e-03,4.40000e-01,
2.9840339e-03,4.40000e-01,
2.9860339e-03,4.60000e-01,
2.9880339e-03,4.40000e-01,
2.9900339e-03,4.60000e-01,
2.9920340e-03,4.40000e-01,
2.9940340e-03,4.60000e-01,
2.9960340e-03,4.40000e-01,
2.9980340e-03,4.40000e-01,
3.0000340e-03,4.40000e-01,
3.0020340e-03,4.40000e-01,
3.0040340e-03,4.60000e-01,
3.0060341e-03,4.60000e-01,
3.0080341e-03,4.40000e-01,
3.0100341e-03,4.60000e-01,
3.0120341e-03,4.60000e-01,
3.0140341e-03,4.60000e-01,
3.0160341e-03,4.40000e-01,
3.0180342e-03,4.40000e-01,
3.0200342e-03,4.40000e-01,
3.0220342e-03,4.40000e-01,
3.0240342e-03,4.40000e-01,
3.0260342e-03,4.60000e-01,
3.0280342e-03,4.40000e-01,
3.0300342e-03,4.40000e-01,
3.0320343e-03,4.60000e-01,
3.0340343e-03,4.60000e-01,
3.0360343e-03,4.40000e-01,
3.0380343e-03,4.40000e-01,
3.0400343e-03,4.40000e-01,
3.0420343e-03,4.60000e-01,
3.0440344e-03,4.40000e-01,
3.0460344e-03,4.60000e-01,
3.0480344e-03,4.40000e-01,
3.0500344e-03,4.40000e-01,
3.0520344e-03,4.60000e-01,
3.0540344e-03,4.40000e-01,
3.0560344e-03,4.60000e-01,
3.0580345e-03,4.60000e-01,
3.0600345e-03,4.20000e-01,
3.0620345e-03,4.60000e-01,
3.0640345e-03,4.60000e-01,
3.0660345e-03,4.40000e-01,
3.0680345e-03,4.60000e-01,
3.0700346e-03,4.40000e-01,
3.0720346e-03,4.60000e-01,
3.0740346e-03,4.40000e-01,
3.0760346e-03,4.60000e-01,
3.0780346e-03,4.40000e-01,
3.0800346e-03,4.40000e-01,
3.0820346e-03,4.40000e-01,
3.0840347e-03,4.40000e-01,
3.0860347e-03,4.60000e-01,
3.0880347e-03,4.40000e-01,
3.0900347e-03,4.40000e-01,
3.0920347e-03,4.40000e-01,
3.0940347e-03,4.40000e-01,
3.0960348e-03,4.40000e-01,
3.0980348e-03,4.60000e-01,
3.1000348e-03,4.40000e-01,
3.1020348e-03,4.60000e-01,
3.1040348e-03,4.60000e-01,
3.1060348e-03,4.40000e-01,
3.1080348e-03,4.40000e-01,
3.1100349e-03,4.40000e-01,
3.1120349e-03,4.40000e-01,
3.1140349e-03,4.40000e-01,
3.1160349e-03,4.40000e-01,
3.1180349e-03,4.60000e-01,
3.1200349e-03,4.40000e-01,
3.1220349e-03,4.40000e-01,
3.1240350e-03,4.40000e-01,
3.1260350e-03,4.40000e-01,
3.1280350e-03,4.60000e-01,
3.1300350e-03,4.40000e-01,
3.1320350e-03,4.40000e-01,
3.1340350e-03,4.40000e-01,
3.1360351e-03,4.40000e-01,
3.1380351e-03,4.40000e-01,
3.1400351e-03,4.40000e-01,
3.1420351e-03,4.40000e-01,
3.1440351e-03,4.60000e-01,
3.1460351e-03,4.40000e-01,
3.1480351e-03,4.40000e-01,
3.1500352e-03,4.40000e-01,
3.1520352e-03,4.40000e-01,
3.1540352e-03,4.40000e-01,
3.1560352e-03,4.60000e-01,
3.1580352e-03,4.60000e-01,
3.1600352e-03,4.40000e-01,
3.1620353e-03,4.60000e-01,
3.1640353e-03,4.40000e-01,
3.1660353e-03,4.60000e-01,
3.1680353e-03,4.40000e-01,
3.1700353e-03,4.60000e-01,
3.1720353e-03,4.40000e-01,
3.1740353e-03,4.40000e-01,
3.1760354e-03,4.40000e-01,
3.1780354e-03,4.40000e-01,
3.1800354e-03,4.40000e-01,
3.1820354e-03,4.40000e-01,
3.1840354e-03,4.40000e-01,
3.1860354e-03,4.40000e-01,
3.1880355e-03,4.40000e-01,
3.1900355e-03,4.60000e-01,
3.1920355e-03,4.60000e-01,
3.1940355e-03,4.40000e-01,
3.1960355e-03,4.40000e-01,
3.1980355e-03,4.40000e-01,
3.2000355e-03,4.40000e-01,
3.2020356e-03,4.60000e-01,
3.2040356e-03,4.60000e-01,
3.2060356e-03,4.40000e-01,
3.2080356e-03,4.40000e-01,
3.2100356e-03,4.40000e-01,
3.2120356e-03,4.40000e-01,
3.2140356e-03,4.40000e-01,
3.2160357e-03,4.60000e-01,
3.2180357e-03,4.40000e-01,
3.2200357e-03,4.40000e-01,
3.2220357e-03,4.60000e-01,
3.2240357e-03,4.40000e-01,
3.2260357e-03,4.40000e-01,
3.2280358e-03,4.60000e-01,
3.2300358e-03,4.40000e-01,
3.2320358e-03,4.40000e-01,
3.2340358e-03,4.40000e-01,
3.2360358e-03,4.40000e-01,
3.2380358e-03,4.60000e-01,
3.2400358e-03,4.40000e-01,
3.2420359e-03,4.40000e-01,
3.2440359e-03,4.40000e-01,
3.2460359e-03,4.60000e-01,
3.2480359e-03,4.40000e-01,
3.2500359e-03,4.40000e-01,
3.2520359e-03,4.40000e-01,
3.2540360e-03,4.40000e-01,
3.2560360e-03,4.40000e-01,
3.2580360e-03,4.60000e-01,
3.2600360e-03,4.60000e-01,
3.2620360e-03,4.40000e-01,
3.2640360e-03,4.40000e-01,
3.2660360e-03,4.60000e-01,
3.2680361e-03,4.40000e-01,
3.2700361e-03,4.40000e-01,
3.2720361e-03,4.40000e-01,
3.2740361e-03,4.40000e-01,
3.2760361e-03,4.60000e-01,
3.2780361e-03,4.40000e-01,
3.2800362e-03,4.60000e-01,
3.2820362e-03,4.40000e-01,
3.2840362e-03,4.60000e-01,
3.2860362e-03,4.40000e-01,
3.2880362e-03,4.60000e-01,
3.2900362e-03,4.40000e-01,
3.2920362e-03,4.40000e-01,
3.2940363e-03,4.60000e-01,
3.2960363e-03,4.40000e-01,
3.2980363e-03,4.60000e-01,
3.3000363e-03,4.40000e-01,
3.3020363e-03,4.40000e-01,
3.3040363e-03,4.40000e-01,
3.3060363e-03,4.40000e-01,
3.3080364e-03,4.60000e-01,
3.3100364e-03,4.60000e-01,
3.3120364e-03,4.60000e-01,
3.3140364e-03,4.40000e-01,
3.3160364e-03,4.40000e-01,
3.3180364e-03,4.40000e-01,
3.3200365e-03,4.60000e-01,
3.3220365e-03,4.60000e-01,
3.3240365e-03,4.40000e-01,
3.3260365e-03,4.60000e-01,
3.3280365e-03,4.40000e-01,
3.3300365e-03,4.40000e-01,
3.3320365e-03,4.40000e-01,
3.3340366e-03,4.60000e-01,
3.3360366e-03,4.40000e-01,
3.3380366e-03,4.40000e-01,
3.3400366e-03,4.40000e-01,
3.3420366e-03,4.60000e-01,
3.3440366e-03,4.40000e-01,
3.3460367e-03,4.40000e-01,
3.3480367e-03,4.40000e-01,
3.3500367e-03,4.20000e-01,
3.3520367e-03,4.60000e-01,
3.3540367e-03,4.40000e-01,
3.3560367e-03,4.40000e-01,
3.3580367e-03,4.40000e-01,
3.3600368e-03,4.40000e-01,
3.3620368e-03,4.40000e-01,
3.3640368e-03,4.40000e-01,
3.3660368e-03,4.40000e-01,
3.3680368e-03,4.40000e-01,
3.3700368e-03,4.40000e-01,
3.3720369e-03,4.40000e-01,
3.3740369e-03,4.40000e-01,
3.3760369e-03,4.60000e-01,
3.3780369e-03,4.40000e-01,
3.3800369e-03,4.60000e-01,
3.3820369e-03,4.40000e-01,
3.3840369e-03,4.40000e-01,
3.3860370e-03,4.40000e-01,
3.3880370e-03,4.40000e-01,
3.3900370e-03,4.60000e-01,
3.3920370e-03,4.40000e-01,
3.3940370e-03,4.40000e-01,
3.3960370e-03,4.60000e-01,
3.3980370e-03,4.40000e-01,
3.4000371e-03,4.40000e-01,
3.4020371e-03,4.60000e-01,
3.4040371e-03,4.40000e-01,
3.4060371e-03,4.40000e-01,
3.4080371e-03,4.60000e-01,
3.4100371e-03,4.40000e-01,
3.4120372e-03,4.40000e-01,
3.4140372e-03,4.40000e-01,
3.4160372e-03,4.40000e-01,
3.4180372e-03,4.40000e-01,
3.4200372e-03,4.40000e-01,
3.4220372e-03,4.40000e-01,
3.4240372e-03,4.40000e-01,
3.4260373e-03,4.60000e-01,
3.4280373e-03,4.60000e-01,
3.4300373e-03,4.40000e-01,
3.4320373e-03,4.60000e-01,
3.4340373e-03,4.40000e-01,
3.4360373e-03,4.40000e-01,
3.4380374e-03,4.40000e-01,
3.4400374e-03,4.40000e-01,
3.4420374e-03,4.40000e-01,
3.4440374e-03,4.60000e-01,
3.4460374e-03,4.40000e-01,
3.4480374e-03,4.40000e-01,
3.4500374e-03,4.40000e-01,
3.4520375e-03,4.40000e-01,
3.4540375e-03,4.40000e-01,
3.4560375e-03,4.40000e-01,
3.4580375e-03,4.40000e-01,
3.4600375e-03,4.40000e-01,
3.4620375e-03,4.40000e-01,
3.4640376e-03,4.40000e-01,
3.4660376e-03,4.60000e-01,
3.4680376e-03,4.40000e-01,
3.4700376e-03,4.40000e-01,
3.4720376e-03,4.40000e-01,
3.4740376e-03,4.60000e-01,
3.4760376e-03,4.60000e-01,
3.4780377e-03,4.40000e-01,
3.4800377e-03,4.60000e-01,
3.4820377e-03,4.40000e-01,
3.4840377e-03,4.40000e-01,
3.4860377e-03,4.40000e-01,
3.4880377e-03,4.40000e-01,
3.4900378e-03,4.40000e-01,
3.4920378e-03,4.60000e-01,
3.4940378e-03,4.40000e-01,
3.4960378e-03,4.40000e-01,
3.4980378e-03,4.40000e-01,
3.5000378e-03,4.40000e-01,
3.5020378e-03,4.40000e-01,
3.5040379e-03,4.40000e-01,
3.5060379e-03,4.40000e-01,
3.5080379e-03,4.40000e-01,
3.5100379e-03,4.40000e-01,
3.5120379e-03,4.40000e-01,
3.5140379e-03,4.40000e-01,
3.5160379e-03,4.40000e-01,
3.5180380e-03,4.40000e-01,
3.5200380e-03,4.60000e-01,
3.5220380e-03,4.40000e-01,
3.5240380e-03,4.60000e-01,
3.5260380e-03,4.60000e-01,
3.5280380e-03,4.40000e-01,
3.5300381e-03,4.60000e-01,
3.5320381e-03,4.40000e-01,
3.5340381e-03,4.40000e-01,
3.5360381e-03,4.40000e-01,
3.5380381e-03,4.40000e-01,
3.5400381e-03,4.40000e-01,
3.5420381e-03,4.40000e-01,
3.5440382e-03,4.40000e-01,
3.5460382e-03,4.40000e-01,
3.5480382e-03,4.40000e-01,
3.5500382e-03,4.60000e-01,
3.5520382e-03,4.40000e-01,
3.5540382e-03,4.40000e-01,
3.5560383e-03,4.60000e-01,
3.5580383e-03,4.60000e-01,
3.5600383e-03,4.40000e-01,
3.5620383e-03,4.60000e-01,
3.5640383e-03,4.40000e-01,
3.5660383e-03,4.40000e-01,
3.5680383e-03,4.40000e-01,
3.5700384e-03,4.60000e-01,
3.5720384e-03,4.40000e-01,
3.5740384e-03,4.40000e-01,
3.5760384e-03,4.20000e-01,
3.5780384e-03,4.60000e-01,
3.5800384e-03,4.40000e-01,
3.5820385e-03,4.40000e-01,
3.5840385e-03,4.60000e-01,
3.5860385e-03,4.40000e-01,
3.5880385e-03,4.60000e-01,
3.5900385e-03,4.40000e-01,
3.5920385e-03,4.40000e-01,
3.5940385e-03,4.40000e-01,
3.5960386e-03,4.60000e-01,
3.5980386e-03,4.40000e-01,
3.6000386e-03,4.60000e-01,
3.6020386e-03,4.40000e-01,
3.6040386e-03,4.40000e-01,
3.6060386e-03,4.40000e-01,
3.6080386e-03,4.40000e-01,
3.6100387e-03,4.60000e-01,
3.6120387e-03,4.40000e-01,
3.6140387e-03,4.40000e-01,
3.6160387e-03,4.40000e-01,
3.6180387e-03,4.40000e-01,
3.6200387e-03,4.60000e-01,
3.6220388e-03,4.40000e-01,
3.6240388e-03,4.60000e-01,
3.6260388e-03,4.60000e-01,
3.6280388e-03,4.40000e-01,
3.6300388e-03,4.40000e-01,
3.6320388e-03,4.40000e-01,
3.6340388e-03,4.60000e-01,
3.6360389e-03,4.40000e-01,
3.6380389e-03,4.40000e-01,
3.6400389e-03,4.60000e-01,
3.6420389e-03,4.40000e-01,
3.6440389e-03,4.60000e-01,
3.6460389e-03,4.40000e-01,
3.6480390e-03,4.40000e-01,
3.6500390e-03,4.40000e-01,
3.6520390e-03,4.40000e-01,
3.6540390e-03,4.60000e-01,
3.6560390e-03,4.60000e-01,
3.6580390e-03,4.40000e-01,
3.6600390e-03,4.60000e-01,
3.6620391e-03,4.60000e-01,
3.6640391e-03,4.40000e-01,
3.6660391e-03,4.40000e-01,
3.6680391e-03,4.40000e-01,
3.6700391e-03,4.40000e-01,
3.6720391e-03,4.40000e-01,
3.6740392e-03,4.40000e-01,
3.6760392e-03,4.40000e-01,
3.6780392e-03,4.40000e-01,
3.6800392e-03,4.60000e-01,
3.6820392e-03,4.60000e-01,
3.6840392e-03,4.40000e-01,
3.6860392e-03,4.40000e-01,
3.6880393e-03,4.60000e-01,
3.6900393e-03,4.60000e-01,
3.6920393e-03,4.40000e-01,
3.6940393e-03,4.40000e-01,
3.6960393e-03,4.60000e-01,
3.6980393e-03,4.40000e-01,
3.7000393e-03,4.40000e-01,
3.7020394e-03,4.40000e-01,
3.7040394e-03,4.40000e-01,
3.7060394e-03,4.40000e-01,
3.7080394e-03,4.40000e-01,
3.7100394e-03,4.40000e-01,
3.7120394e-03,4.40000e-01,
3.7140395e-03,4.40000e-01,
3.7160395e-03,4.40000e-01,
3.7180395e-03,4.40000e-01,
3.7200395e-03,4.40000e-01,
3.7220395e-03,4.40000e-01,
3.7240395e-03,4.40000e-01,
3.7260395e-03,4.40000e-01,
3.7280396e-03,4.60000e-01,
3.7300396e-03,4.40000e-01,
3.7320396e-03,4.40000e-01,
3.7340396e-03,4.40000e-01,
3.7360396e-03,4.60000e-01,
3.7380396e-03,4.40000e-01,
3.7400397e-03,4.40000e-01,
3.7420397e-03,4.60000e-01,
3.7440397e-03,4.60000e-01,
3.7460397e-03,4.40000e-01,
3.7480397e-03,4.60000e-01,
3.7500397e-03,4.60000e-01,
3.7520397e-03,4.40000e-01,
3.7540398e-03,4.40000e-01,
3.7560398e-03,4.60000e-01,
3.7580398e-03,4.40000e-01,
3.7600398e-03,4.40000e-01,
3.7620398e-03,4.40000e-01,
3.7640398e-03,4.40000e-01,
3.7660399e-03,4.60000e-01,
3.7680399e-03,4.40000e-01,
3.7700399e-03,4.60000e-01,
3.7720399e-03,4.60000e-01,
3.7740399e-03,4.60000e-01,
3.7760399e-03,4.40000e-01,
3.7780399e-03,4.40000e-01,
3.7800400e-03,4.60000e-01,
3.7820400e-03,4.40000e-01,
3.7840400e-03,4.40000e-01,
3.7860400e-03,4.60000e-01,
3.7880400e-03,4.40000e-01,
3.7900400e-03,4.40000e-01,
3.7920401e-03,4.40000e-01,
3.7940401e-03,4.40000e-01,
3.7960401e-03,4.40000e-01,
3.7980401e-03,4.40000e-01,
3.8000401e-03,4.40000e-01,
3.8020401e-03,4.40000e-01,
3.8040401e-03,4.40000e-01,
3.8060402e-03,4.60000e-01,
3.8080402e-03,4.40000e-01,
3.8100402e-03,4.40000e-01,
3.8120402e-03,4.60000e-01,
3.8140402e-03,4.60000e-01,
3.8160402e-03,4.40000e-01,
3.8180402e-03,4.40000e-01,
3.8200403e-03,4.40000e-01,
3.8220403e-03,4.40000e-01,
3.8240403e-03,4.60000e-01,
3.8260403e-03,4.40000e-01,
3.8280403e-03,4.40000e-01,
3.8300403e-03,4.40000e-01,
3.8320404e-03,4.40000e-01,
3.8340404e-03,4.40000e-01,
3.8360404e-03,4.60000e-01,
3.8380404e-03,4.40000e-01,
3.8400404e-03,4.60000e-01,
3.8420404e-03,4.40000e-01,
3.8440404e-03,4.60000e-01,
3.8460405e-03,4.40000e-01,
3.8480405e-03,4.20000e-01,
3.8500405e-03,4.40000e-01,
3.8520405e-03,4.40000e-01,
3.8540405e-03,4.40000e-01,
3.8560405e-03,4.40000e-01,
3.8580406e-03,4.40000e-01,
3.8600406e-03,4.40000e-01,
3.8620406e-03,4.40000e-01,
3.8640406e-03,4.40000e-01,
3.8660406e-03,4.40000e-01,
3.8680406e-03,4.40000e-01,
3.8700406e-03,4.40000e-01,
3.8720407e-03,4.40000e-01,
3.8740407e-03,4.40000e-01,
3.8760407e-03,4.40000e-01,
3.8780407e-03,4.20000e-01,
3.8800407e-03,4.40000e-01,
3.8820407e-03,4.40000e-01,
3.8840408e-03,4.40000e-01,
3.8860408e-03,4.60000e-01,
3.8880408e-03,4.40000e-01,
3.8900408e-03,4.40000e-01,
3.8920408e-03,4.60000e-01,
3.8940408e-03,4.40000e-01,
3.8960408e-03,4.40000e-01,
3.8980409e-03,4.40000e-01,
3.9000409e-03,4.40000e-01,
3.9020409e-03,4.40000e-01,
3.9040409e-03,4.60000e-01,
3.9060409e-03,4.40000e-01,
3.9080409e-03,4.40000e-01,
3.9100409e-03,4.60000e-01,
3.9120410e-03,4.40000e-01,
3.9140410e-03,4.40000e-01,
3.9160410e-03,4.40000e-01,
3.9180410e-03,4.60000e-01,
3.9200410e-03,4.40000e-01,
3.9220410e-03,4.60000e-01,
3.9240411e-03,4.40000e-01,
3.9260411e-03,4.60000e-01,
3.9280411e-03,4.20000e-01,
3.9300411e-03,4.40000e-01,
3.9320411e-03,4.60000e-01,
3.9340411e-03,4.40000e-01,
3.9360411e-03,4.40000e-01,
3.9380412e-03,4.40000e-01,
3.9400412e-03,4.60000e-01,
3.9420412e-03,4.40000e-01,
3.9440412e-03,4.60000e-01,
3.9460412e-03,4.60000e-01,
3.9480412e-03,4.40000e-01,
3.9500413e-03,4.40000e-01,
3.9520413e-03,4.60000e-01,
3.9540413e-03,4.60000e-01,
3.9560413e-03,4.40000e-01,
3.9580413e-03,4.40000e-01,
3.9600413e-03,4.40000e-01,
3.9620413e-03,4.60000e-01,
3.9640414e-03,4.40000e-01,
3.9660414e-03,4.40000e-01,
3.9680414e-03,4.40000e-01,
3.9700414e-03,4.40000e-01,
3.9720414e-03,4.60000e-01,
3.9740414e-03,4.40000e-01,
3.9760415e-03,4.40000e-01,
3.9780415e-03,4.60000e-01,
3.9800415e-03,4.40000e-01,
3.9820415e-03,4.60000e-01,
3.9840415e-03,4.40000e-01,
3.9860415e-03,4.40000e-01,
3.9880415e-03,4.40000e-01,
3.9900416e-03,4.40000e-01,
3.9920416e-03,4.40000e-01,
3.9940416e-03,4.40000e-01,
3.9960416e-03,4.40000e-01,
3.9980416e-03,4.40000e-01,
4.0000416e-03,4.40000e-01,
4.0020416e-03,4.40000e-01,
4.0040417e-03,4.40000e-01,
4.0060417e-03,4.60000e-01,
4.0080417e-03,4.40000e-01,
4.0100417e-03,4.40000e-01,
4.0120417e-03,4.40000e-01,
4.0140417e-03,4.40000e-01,
4.0160418e-03,4.40000e-01,
4.0180418e-03,4.60000e-01,
4.0200418e-03,4.60000e-01,
4.0220418e-03,4.40000e-01,
4.0240418e-03,4.60000e-01,
4.0260418e-03,4.60000e-01,
4.0280418e-03,4.40000e-01,
4.0300419e-03,4.60000e-01,
4.0320419e-03,4.40000e-01,
4.0340419e-03,4.40000e-01,
4.0360419e-03,4.60000e-01,
4.0380419e-03,4.40000e-01,
4.0400419e-03,4.40000e-01,
4.0420420e-03,4.40000e-01,
4.0440420e-03,4.60000e-01,
4.0460420e-03,4.40000e-01,
4.0480420e-03,4.40000e-01,
4.0500420e-03,4.40000e-01,
4.0520420e-03,4.40000e-01,
